"Title","Year","Link","Author Keywords"
"Stochastic dynamics of membrane protrusion mediated by the DOCK180/Rac pathway in migrating cells","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950188083&doi=10.1007%2fs12195-010-0100-8&partnerID=40&md5=fdc3b171b9bdeef1e2af494ecc1f19e9","Focal adhesions; Integrins; Myosin; Paxillin; Signal transduction; Src-family kinases"
"Molecular Evolution of Cystine-Stabilized Miniproteins as Stable Proteinaceous Binders","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-64049083887&doi=10.1016%2fj.str.2009.01.011&partnerID=40&md5=707e136d4a2cc8cefb2dcc70024f35bf","PROTEINS"
"Phosphate Glass Fibre Composites for Bone Repair","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72649104145&doi=10.1016%2fS1672-6529%2808%2960132-8&partnerID=40&md5=8a9c8848abe72ab58b18433cdf85fb67","biocomposites; bone repair; phosphate glass; PLA; porous"
"Preparation of articular cartilage extracellular matrix derived oriented scaffold for cartilage tissue engineering","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62649085201&partnerID=40&md5=002c82a46e8240cccb0a97b7c740f94d",""
"Fabrication and characterization of bioactive silk fibroin/wollastonite composite scaffolds","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71549157757&doi=10.1016%2fj.msec.2009.09.009&partnerID=40&md5=b847d9b75e3cfd834707a861805d5065","Bioactivity; Composite scaffold; Silk fibroin; Wollastonite"
"Robust and hydrophilic polymeric films with honeycomb pattern and their cell scaffold applications","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65149101638&doi=10.1039%2fb820279f&partnerID=40&md5=bde31eff0f7312942415ac88a291917f",""
"Chitosan/polyester-based scaffolds for cartilage tissue engineering: Assessment of extracellular matrix formation","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75449113413&doi=10.1016%2fj.actbio.2009.09.006&partnerID=40&md5=6794589e89ad31f3f6a776c4827675f9","Bovine chondrocyte; Cartilage tissue engineering; Chitin/chitosan; Scaffold"
"Biodegradable nanofibrous membrane of zein/silk fibroin by electrospinning","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65349185039&doi=10.1002%2fpi.2544&partnerID=40&md5=7c3d38af151a0682708483f217bd630b","Biodegradable; Electrospinning; Nanofibers; Silk fibroin; Zein"
"Micro and macro rheology of planar tissues","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-64249151824&doi=10.1016%2fj.biomaterials.2009.02.039&partnerID=40&md5=6e2a457de0a5064768459dbbee8a93e9","Connective tissue; Constitutive modelling; In vitro test; Micro-structure; Preconditioning; Viscoelasticity"
"Domains in biological membranes","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349469585&doi=10.1016%2fj.yexcr.2009.07.020&partnerID=40&md5=4fe3ef1f5f39e1a909d12993d8068d9b","Caveolae; Ceramide platforms; Detergent-resistant membranes (DRMs); Diverse DRMs; Lipid rafts; Lipid-based membrane domains; Membrane domains; Membrane proteins; Nanoclusters; Protein scaffolds; Protein-based membrane domains"
"Vertical ridge augmentation using xenogenous bone blocks: A histomorphometric study in dogs","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69849114865&partnerID=40&md5=99c645f1543eca879fe9ad011ee099cf","Alveolar ridge augmentation; Animal study; Block augmentation; Collagen membrane; Guided bone regeneration"
"Favorable effects of the detergent and enzyme extraction method for preparing decellularized bovine pericardium scaffold for tissue engineered heart valves","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70049089621&doi=10.1002%2fjbm.b.31409&partnerID=40&md5=8ec64e363df9e2c7702542c5ea4cd22b","Bovine pericardium; Decellularization methods; Heart valve; Tissue engineering"
"Synthesis, characterization, and remodeling of weight-bearing allograft bone/polyurethane composites in the rabbit","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955880900&doi=10.1016%2fj.actbio.2010.01.030&partnerID=40&md5=ea246f29efed959f30ba4ee096a076d7","Allograft; Bone remodeling; Composite; Polyurethane; Rabbit"
"A delayed type of three-dimensional growth of human endothelial cells under simulated weightlessness","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68749093977&doi=10.1089%2ften.tea.2008.0576&partnerID=40&md5=3b0c3e3fcc2712e7b93d00ad23f39d66",""
"Neo-vascularization and bone formation mediated by fetal mesenchymal stem cell tissue-engineered bone grafts in critical-size femoral defects","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75549083844&doi=10.1016%2fj.biomaterials.2009.09.078&partnerID=40&md5=b446b085dcde3316a51b17e003102434","Bone tissue engineering; Critical size defect; Fetal mesenchymal stem cells; Poly-caprolactone; Rat femur"
"Corroboration of mechanobiological simulations of tissue differentiation in an in vivo bone chamber using a lattice-modeling approach","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72049130612&doi=10.1002%2fjor.20926&partnerID=40&md5=e7ffb3fbbe878f41f38d42b5b5562594","Bone chamber; FE-model; Lattice approach; Mechanobiology; Tissue differentiation"
"The use of differential receptors to pattern peptide phosphorylation","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69049102029&doi=10.1021%2fja9041675&partnerID=40&md5=cd647e697c72b139fcc27058615ece07",""
"Conductive core-sheath nanofibers and their potential application in neural tissue engineering","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67651215634&doi=10.1002%2fadfm.200801904&partnerID=40&md5=ba385ce29c2e29526b1942a4b5fc00fb",""
"Rapid evolution of functional complexity in a domain family","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949772254&doi=10.1126%2fscisignal.2000416&partnerID=40&md5=f6921b1391a4dadff0ab14bfadc4b12f",""
"Osteoblastic cellular responses to aluminosilicate nanotubes, imogolite using Saos-2 and MC3T3-E1 cells","2010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953601913&doi=10.2109%2fjcersj2.118.516&partnerID=40&md5=5497e7f65c48334495a901bd9da9ea96","Aluminosilicate nanotubes; Imogolite; Mineralization; Osteoblast; Scaffold"
"Reconstruction of subject-specific human femoral bone model with cortical porosity data using macro-CT","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349684620&doi=10.1080%2f17452750902823241&partnerID=40&md5=dd5abd9cfb3f0a3b05f00e90a47bcdc6","Computed tomography; Cortical porosity; Human femur; Reconstruction; Statistical modelling"
"Monte carlo analysis of an ode model of the sea urchin endomesoderm network","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349574614&doi=10.1186%2f1752-0509-3-83&partnerID=40&md5=9af5894610c9cd5089739369c9b9b232",""
"The effect of a self-assembling peptide nanofiber scaffold (peptide) when used as a wound dressing for the treatment of deep second degree burns in rats","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65949099307&doi=10.1002%2fjbm.b.31226&partnerID=40&md5=3d591732540a69ece8ef8ec127dcad6f","Atomic force microscopy; Growth factor; Nanobiology; Scaffolds; Wound dressings"
"Interactions between endothelial cells and electrospun methacrylic terpolymer fibers for engineered vascular replacements","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450202690&doi=10.1002%2fjbm.a.32276&partnerID=40&md5=d23ea77af901f3a3b786bf20c2590c12","Biocompatibility; Electrospinning; Endothelial cells; Engineered vascular grafts; Methacrylic terpolymers"
"Simulation of cell growth and diffusion in tissue engineering scaffolds","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891953695&doi=10.1007%2f978-3-540-92841-6_433&partnerID=40&md5=42df697f5c0c3e5ab74f46e1ab27aa30","Cell seeding positions; Mathematical model; Tissue engineering"
"BARDEX (Barrier Dynamics Experiment): Taking the beach into the laboratory","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858076546&partnerID=40&md5=716db8bf53910cbcd8f476869dab8227","Field-scale laboratory experiment; Gravel barrier; Morphodynamics; Overwash; Tidal simulation"
"Morphology-controllable modeling approach for a porous scaffold structure in tissue engineering","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349675477&doi=10.1080%2f17452750903208467&partnerID=40&md5=bbbf4284850e18e30a751ee30cb95665","Bone scaffold; Boolean operation; Modelling; Pore; Shape function; Tissue engineering"
"Evaluating and optimizing computational protein design force fields using fixed composition-based negative design","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50449084979&doi=10.1073%2fpnas.0805858105&partnerID=40&md5=94746a378a6d1333b60809ad612507a4","Fixed amino acid composition; Force field optimization; Random energy model"
"Aligned and random nanofibrous substrate for the in vitro culture of Schwann cells for neural tissue engineering","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69049088741&doi=10.1016%2fj.actbio.2009.01.039&partnerID=40&md5=5acca3d5c6bf86461f3b438ea6a7d251","Electrospinning; Gelatin; PCL; Random and aligned nanofibers; Schwann cells"
"Poly(glycerol sebacate) nanofiber scaffolds by core/shell electrospinning","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-56049084692&doi=10.1002%2fmabi.200800041&partnerID=40&md5=06e52b734e10b83c45b81f2cc5af705a","Biomaterials; Coaxial electrospinning; Nanofibers; Poly(glycerol sebacate); Scaffold; Tissue engineering"
"DNA-templated Pd conductive metallic nanowires","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55549112585&doi=10.1063%2f1.3012305&partnerID=40&md5=4883ea2d92e90dc6b26a4e4ec8cc14fb","DNA; Electroless plating; Metallization; Mineralisation; Nanowires; Pd"
"An electroactive conduit for spinal cord injury repair","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349127794&doi=10.1109%2fNEBC.2009.4967725&partnerID=40&md5=08549231208b920039908fafbda05c95",""
"Two-dimensional continuum map of filamentous random networks","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349112738&doi=10.1109%2fNEBC.2009.4967801&partnerID=40&md5=9241c07fedfbe0fe01770a596e7aae18",""
"Micro fabrication of bio-applicable structures via polymer melt extrusion method","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899709138&partnerID=40&md5=9b9a63c14ecb854f9452d49ee508f55b",""
"[Effect of cryopreservation of bone marrow stromal cells on periodontal tissue regeneration].","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952277469&partnerID=40&md5=bf54381762fc568d0c8cb6af596c55e2",""
"Exposure profiles and source identifications for workers exposed to crystalline silica during a municipal waste incinerator relining period","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43049170368&doi=10.1016%2fj.jhazmat.2007.10.047&partnerID=40&md5=efb54208b973a6b89cb9dd4ad4a9f6a3","Control strategy; Crystalline silica; Exposure assessment; Furnace relining; Main pollutant sources"
"Exceptional amyloid β peptide hydrolyzing activity of nonphysiological immunoglobulin variable domain scaffolds","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61349140658&doi=10.1074%2fjbc.M806766200&partnerID=40&md5=d3568b08db03d2b824cba6c7c727b806",""
"Ras nanoclusters: Combining digital and analog signaling","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40549111933&doi=10.4161%2fcc.7.2.5237&partnerID=40&md5=3337561a31d1fb3efd45871580a6c5f3","Analog; Digital; ERK; Lipid raft; MAP kinase; MEK; Nanocluster; Noise; Raf; Ras; Robust; Scaffold; Stochastic"
"Alternative binding proteins: Biological activity and therapeutic potential of cystine-knot miniproteins","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43549102692&doi=10.1111%2fj.1742-4658.2008.06440.x&partnerID=40&md5=95c730d1671828f64309804995e809d2","Conotoxin; Cyclotide; Cystine-knot; Knottin; Microprotein; Miniprotein; Squash inhibitor"
"Synthesis of versatile thiol-reactive polymer scaffolds via RAFT polymerization","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48449102772&doi=10.1021%2fbm800197v&partnerID=40&md5=951ec04d777accdce4bd67e24e27d0d7",""
"Implantation of tissue-engineered mucosal substitutes in the dog palate","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39449100814&doi=10.1093%2fejo%2fcjm082&partnerID=40&md5=b8cb5faa4a218a5b08d13fe1c8e835cb",""
"Peripheral Nerve Regeneration Using a Keratin-Based Scaffold: Long-Term Functional and Histological Outcomes in a Mouse Model","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-54849413370&doi=10.1016%2fj.jhsa.2008.05.034&partnerID=40&md5=ef2171b2a167bf74ddfc1568e0bab2b7","Hydrogel; keratin; mouse model; nerve regeneration; scaffold; tibia"
"Urethral acellular matrix graft for repairing urethral defect in rabbits","2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951626574&partnerID=40&md5=9f9b9468877c8e02c1e9ef6e1d6ee264",""
"Repairing mandibular defect by gene-modified bone marrow mesenchymal stem cells combined with coral hydroxyapatite scaffold in osteoporotic rats","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-45749154219&partnerID=40&md5=1579e9038d228ac1f0b21b778b42ba78",""
"Rapid prototyping methods for tissue engineering applications","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942800551&partnerID=40&md5=f032d5b7b14c52a6239fd7e4673b501f",""
"Influence of vascular endothelial growth factor on osteogenesis of coral bone substitute","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57849131650&partnerID=40&md5=ff5c0f6b75b37f5ccea96ae3885fea09",""
"Concept of combinatorial de novo design of drug-like molecules by particle swarm optimization","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-45449111186&doi=10.1111%2fj.1747-0285.2008.00672.x&partnerID=40&md5=ccb69a5b2a5c096868a0c8e60fbf13f6","Bioinformatics; Cheminformatics; Drug design; Evolutionary algorithm; Library design; PPAR"
"Bone augmentation with autologous periosteal cells and two different calcium phosphate scaffolds under an occlusive titanium barrier: An experimental study in rabbits","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349172265&doi=10.1902%2fjop.2008.070043&partnerID=40&md5=a059b3c84fb4664cd606f004197d2102","Animal studies; Barriers; Bone and bones; Cells; Tissue engineering; Tissue scaffolds; Tricalcium phosphate"
"Laser printing cells","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879231940&doi=10.1007%2f978-0-387-68831-2_10&partnerID=40&md5=0dd43fef2ba057c9f2cf4ae2a57ea15e",""
"Mesenchymal stem cells enhance bone regeneration in rat calvarial critical size defects more than platelete-rich plasma","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49049101867&doi=10.1016%2fj.tripleo.2007.10.017&partnerID=40&md5=e07cc95e10aa1130ac573395141166db",""
"Picomolar Affinity Fibronectin Domains Engineered Utilizing Loop Length Diversity, Recursive Mutagenesis, and Loop Shuffling","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749101428&doi=10.1016%2fj.jmb.2008.06.051&partnerID=40&md5=524b5cb0efca86d22ddd94831dbeb263","affinity maturation; fibronectin type III domain; Fn3; loop shuffling; protein engineering"
"Prevolutionary dynamics and the origin of evolution","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-54449096762&doi=10.1073%2fpnas.0806714105&partnerID=40&md5=975e689445afc4e9a0852f104243d9de","Mathematical biology; Mutation; Prelife; Replication; Selection"
"A one-pot, simple methodology for cassette randomisation and recombination for focused directed evolution","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49749105153&doi=10.1093%2fprotein%2fgzn034&partnerID=40&md5=e5dc9a8883e4b4a43df8c378af5e9337","Esterase; Focused directed evolution; Megaprimer PCR; Substrate selectivity"
"In vitro evaluation of electrospun silk fibroin scaffolds for vascular cell growth","2008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40149107849&doi=10.1016%2fj.biomaterials.2008.01.022&partnerID=40&md5=af292fcb013756eaceeeaa8109405f42","Electrospinning; Endothelial cells; Silk; Smooth muscle cells; Vascular"
